27F4917B-A707-4AAD-9676-26DF168CBF0D,SpiSmm
7755CA7B-CA8F-43C5-889B-E1F59A93D575,IntelGopDriver
2E67047C-7647-40F8-886C-5C333C73272F,InitSerialPortPei
CB7A797C-57D9-4616-88B4-624213967BD7,CompalDptf
4AC99A7C-1DCF-4A51-8F06-5EEDFE8A8864,CryptoServiceRuntimeDxe
EBF8ED7C-0DD1-4787-84F1-F48D537DCACF,DriverHealthManagerDxe
06B5947E-FF53-457D-98BC-C5ABC777FD5A,SetupMouseDxe
B147CD7E-17D3-4D66-AB39-472B1DA659C1,UefiTableDxe
D6A2CB7F-6A18-4E2F-B43B-9920A733700A,DxeCore
F099D67F-71AE-4C36-B2A3-DCEB0EB2B7D8,WatchdogTimer
80060E80-2C20-429E-946B-1C89097F0BED,VariableServiceDxe
EDE17980-C86B-476C-9809-669F36CED8AA,FocalTpDxe
C62CEB80-FB40-4A46-A5E5-C1D997C36DFC,CapsuleLoaderTriggerDxe
CC043281-112F-441C-805D-6D8DB3659618,BbstableHook
9370D781-EC98-4D3C-B88B-F8676A54BDEA,BiosGuard_PBBr
2E58E381-3D7C-43D4-9A89-8D331362A2C0,BiosPostLogoDiyDxe
5F59B483-73A4-4507-AC11-A1D26EFA187B,SmbiosProcessorDxe
3D64F384-CA32-42C6-A629-42A494B2CB4A,TpmCapsuleDxe
2BDED685-F733-455F-A840-43A22B791FB3,AcpiS3SaveDxe
1A1E4886-9517-440E-9FDE-3BE44CEE2136,CpuDxe
39C28A86-9097-48DA-B424-6C13E3D391FA,CompalEcDxeDrv
39C28A86-9197-481A-B424-6C13E3D391FA,CompalEcSmmDrv
D359DE86-0A1B-47BC-95D2-1D1F8FFF0AD8,ChipsetSvcSmm
6141E486-7543-4F1A-A579-FF532ED78E75,ResetSystemPei
ADCCA887-5330-414A-81A1-5B578146A397,TgaDecoderDxe
E8571188-00C1-4ED4-B14E-E38451351EC4,HddPassword
D2ABC888-AE13-4E3B-BCEE-5DE368FA4E72,MsegSmramPeim
2DEBAA89-2D51-485F-A2FA-2A62F9422364,HiiStringLanguageService
7537E889-FC63-42D2-B400-F7646C45CEE3,CastroCovePmicNvm
CA84408A-0929-4F11-BFED-18C7D9576C6B,PlatformInitDxe
B6DC988A-3D85-414D-888F-7816263533D8,UcodeCapsuleDxe
343FF38A-32E2-48B3-910F-37E7FE9EF72E,MeCapsuleDxe
5A21048B-A049-4AB8-9003-9B86C6215D65,BtGAcmCapsuleDxe
C1D5258B-F61A-4C02-9293-A005BEB3EAA1,PngDecoderDxe
FA20568B-548B-4B2B-81EF-1BA08D4A3CEC,BootScriptExecutorDxe
32EA828B-523B-44CB-B7A4-7E0A2A49956C,FmacDriver
00160F8D-2B35-4DF2-BBE0-B272A8D631F0,FirmwarePerformanceDxe
F0F1588E-9028-4EB8-8031-F233B48EA0B7,PxeDummyDxe
34E5798E-F44F-4526-A08C-39BCA6E8D7D5,EarlyProgramGpioPei
96107C8E-9490-4767-9D0D-5590F1F6E1FC,PhysicalPresenceDxe
8045548F-FD94-458A-9BC8-BEADB5733D46,AbtDisk
34C8C28F-B61C-45A2-8F2E-89E46BECC63B,PeiVariable
043DF38F-32E1-4893-911F-37A7FE91F723,CapsuleProcessorDxe
C7DAF48F-4787-11E4-9077-047D7B99E097,VariableRuntimeProtectionDxe
77449790-D60E-4B65-8BCF-7E174537C1DE,HddPasswordPei
68B09391-751F-46FF-A4D6-71B8502F52AB,KeyboardLayoutDxe
42293093-76B9-4482-8C02-3BEFDEA9B35D,TcgSmm
529D3F93-E8E9-4E73-B1E1-BDF6A9D50113,ArpDxe
4E35FD93-9C72-4C15-8C4B-E77F1DB2D793,FvCnvUnCompact
53E65F94-B418-4541-9A12-18839A56B427,Thc
C7EA9F94-1547-44F0-863F-563EAE79E1C0,TianoCompressSmm
697CFA95-B1F2-4ED7-A0D2-7AC6E47B3C99,HybridGraphicsDxe
03068297-DDA5-4CCD-BBFA-7E09AE025177,I2cTouchPanelDxe
B8BA8298-AF29-4FA3-9D10-27A8478BB6A7,PchInitDxeFsp
07709C98-414A-4039-B7D0-29C21F105E92,AcpiPlatformFeatures
E503CA98-B63E-4592-9BCD-5A4452355134,SmmResourceCheckDxe
2B8EFD98-FF63-42B8-BCF3-F53615D15536,AbtSetup
19342D99-FF4E-4798-A3E0-FA36C961CCFE,PdtCapsuleDxe
99F03B99-98D8-49DD-A8D3-3219D0FFE41E,Mtftp6Dxe
47F48C99-CB23-4CF8-9D7D-CE7C86EF22A3,UsbTouchPanelDxe
FBE0E499-2EBE-4421-A237-B21435FB7145,VariableServiceSmm
51CCF399-4FDF-4E55-A45B-E123F84D456A,ConPlatformDxe
EEC9BC9A-2907-4D59-8B86-D1EC67DE62E1,GenericMemoryTestDxe
1967DD9B-B72C-4328-8C80-D4ACFC83FDF8,PciHotPlugDxe
2AA8F59B-102D-4096-8FCD-B64422C637B5,UefiDiagnosticsApp
6D29159C-CC7A-4757-8185-42DDB2BECB89,CompalWSMTSmm
2892389C-FBE9-43D7-B9FC-6C5D90D18456,TisDxe
5CD9649D-2874-4834-802B-C559C94703AE,Usb4CmDxe
95E3669D-34BE-4775-A651-7EA41B69D89E,Dhcp6Dxe
EDADEB9D-DDBA-48BD-9D22-C1C169C8C5C6,CpuMpPei
ECA2AE9E-7594-4901-871C-449DA1A11660,I2cDxe
62EAE09E-0351-490C-8A3C-5EC1060E44E0,OemCustomMode
1705E39E-C353-11E2-A187-047D7B99E097,SetupMenuService
1FA1F39E-FEFF-4AAE-BD7B-38A070A3B609,PartitionDxe
4F1F379F-2A62-48BB-AC34-D3F135C6E2B7,PcatSingleSegmentPciCfg2Pei
FC10589F-7C24-42CC-BC08-96E591B4F36D,CompalPlatformSmm
F906769F-4AED-4A0D-8C7C-FF21B9D1051A,IntelVTdPmrPei
77B8B39F-6720-4D34-91A0-87496D34B129,OemBrightness
3935B0A1-A182-4887-BC56-675528E78877,SetupUtilityApp
F3A3FCA1-466F-4978-AC84-2EA70FAE2BA2,AsfSecureBootSmm
091AAEA3-09A9-40F6-9864-0139388A9F8C,XhciPei
A8F634A5-28F1-4456-A9D5-7E24B99BDB65,PcxDecoderDxe
A9F634A5-29F1-4456-A9D5-6E24B88BDB65,BmpDecoderDxe
960241A5-5CE6-4EBF-B9C4-E37D294BEBA9,FspWrapperPeim
31E147A6-D39A-4147-9DA3-BEFD4D523243,CdExpressPei
E052D8A6-224A-4C32-8D37-2E0AE162364D,SmbusDxe
2BE1E4A6-6505-43B3-9FFC-A3C8330E0432,TcgPei
9FB4B4A7-42C0-4BCD-8540-9BCC6711F83E,UsbMassStorageDxe
8FAAD0A7-02B4-432F-8F5C-B880965D8B41,SmmCommunicationBufferDxe
B2DA2CA8-7259-4F79-64A4-F712625ED2C9,SbbDigest
A7732DA8-11AA-4366-9715-CD92CFB7D362,SataController
E21F35A8-42FF-4050-82D6-93F7CDFA7073,PiSmmCommunicationSmm
56752DA9-DE6B-4895-8819-1945B6B76C22,IntelGopVbt
A8F14FA9-FC88-45F4-A622-F06E6C56E632,FirmwareBootMediaInfoPei
FF626DA9-17EE-4949-A8B8-B10FA0044E9F,EsrtFmpDxe
83EC90A9-D791-4613-9C57-68C3DE923C3B,MeSmbiosUpdateConfig
BDFE5FAA-2A35-44BB-B17A-8084D4E2B9E9,FvbServicesRuntimeDxe
2D2E62AA-9ECF-43B7-8219-94E7FC713DFE,UsbMouseDxe
C4700DAB-41B6-4FDF-CCAA-E39736FFF2BA,I2cPlatformSpecificDxe
044310AB-77FD-402A-AF1A-87D4120E7329,FirmwarePerformanceSmm
6D6963AB-906D-4A65-A7CA-BD40E5D6AF2B,Udp4Dxe
80A845AC-210F-43B0-995B-477BE41AB4E8,SiInitFsp
131B73AC-C033-4DE1-8794-6DAB08E731CF,FspInit
3C4836AE-B24B-40E3-B24B-9448ED095BFE,SpiDxe
31FD7EAF-80A7-435E-8E0A-3F185F8667DD,UsbCoreDxe
2C7314B0-A18E-4DAF-8B23-1F21D41572A8,HddSpinDownSmm
89E549B0-7CFE-449D-9BA3-10D8B2312D71,S3Resume2Pei
11BFBEB0-FE77-4362-84FB-4F961E7BB2ED,H2OFormDialogDxe
7CFACBB0-B515-4970-AE98-38F540E73482,H2OVerifyRegionDxe
C3E69EB2-0429-4BD6-AE4A-8CA02FBACC2E,AdvancedAcpiDxe
E86897B3-0148-4B4A-95A1-4C80271693A9,RtkSupplicant
F655D0B3-615D-4022-9645-0D1F2E9DF78A,CompalCMFCOEMSwSmi
9E5DAEB4-4B91-4466-9EBE-81C7E4401E6D,H2OFormBrowserDxe
5820EEB4-C135-4854-9D2A-AA9EFC4475E9,MeFwDowngrade
6B38F7B4-AD98-40E9-9093-ACA2B5A253C4,DiskIoDxe
240612B5-A063-11D4-9A3A-0090273FC14D,IsaBusDxe
B5F33FB5-66D5-4901-BAF1-F0C774FC6588,VgaDriverPolicyDxe
0C88B3B5-6A1D-4657-AA88-1B7D92FF3699,CompalCMFCCommonSwSmi
7B7B65B6-E350-4139-8FE4-665772D32A47,IhisiSmm
CD3BAFB6-50FB-4FE8-8E4E-AB74D2C1A600,EnglishDxe
240612B7-A063-11D4-9A3A-0090273FC14D,UsbBusDxe
440C38B7-ED16-49EA-9669-317EF906635D,I2cMasterDxe
DC3641B8-2FA8-4ED3-BC1F-F9962A03454B,Mtftp4Dxe
ACD88BB8-D466-4B8A-8DA5-EC6407A83B28,NvmeHealthDxe
B5D0D3B8-4B79-4A48-B981-24201FAF200C,H2OVerifyRegionPei
B40612B9-A063-11D4-9A3A-0090273FC14D,UsbBotDxe
453253B9-A204-46E4-B873-CA2249DA4888,SmbiosUpdateDxe
C26B2DBB-83B2-4AF2-BBD7-D4558036DE11,EcCapsuleDxe
7CAB68BB-3164-4CE8-A513-B1343B5208BB,RtlWlanUndi8852be
BDCE85BB-FBAA-4F4E-9264-501A2C249581,S3SaveStateDxe
D912C7BC-F098-4367-92BA-E911083C7B0E,Udp6Dxe
F04D6DBD-1200-4C74-9EC9-B306C9EB0F38,FirmwareAuthenticationPei
7B3F16BE-79CD-4A78-A27E-B329B1DF500D,H2ODisplayEngineLocalMetroDxe
D54D3DBE-CE19-489F-8EDE-9FE2F7238650,RestDxe
EDA765BE-5EE9-4F62-A716-29CAAC4BE701,OemC38DebugPage
20E687BE-B09B-4DA1-BCFE-E804B3B97CE4,CsmeHealthDxe
91D211BF-37C2-495A-8DF7-9546BD2555C0,PpamPlatformSmm
C937B8BF-ECEB-4F42-907E-37A5D4C17B9D,CompalEepromDxe
9AD981C0-735F-11E3-A4C4-047D7B99E097,SwSmiInterfaceCoreSmm
CE3FA7C0-E9CA-11E2-9BF4-446D571553EB,LenovoStringService
3ACEB0C0-3C72-11E4-9A56-74D435052646,TlsDxe
9B0FF2C0-E245-11E1-8EFF-D0DF9A35C106,ChipsetSvcDxe
A8913EC1-C00C-4C3A-A245-077C0CA35738,AspmOverrideDxe
5D744BC4-CA94-4F8A-9C50-EBC2A107303E,SerialIoUartDriver
3EDBAAC4-5017-4870-8CC4-721F9EF1974F,CbmrApp
B601F8C4-43B7-4784-95B1-F4226CB40CEE,RuntimeDxe
4C862FC6-0E54-4E36-8C8F-FF6F3167951F,FaultTolerantWriteLiteDxe
4A4CA1C6-871C-45BB-8801-6910A7AA5807,BiosInfo
A52509C7-5ECD-42D1-85A2-46C37135D12D,GopPolicyDxe
025BBFC7-E6A9-4B8B-82AD-6815A1AEAF4A,MnpDxe
4B28E4C7-FF36-4E10-93CF-A82159E777C5,ResetSystemRuntimeDxe
1C652EC8-2347-44C1-93E0-D1BEE8C82FFC,SaInitDxeFsp
220E57C8-4E71-493F-91B8-0F7F820A1DA2,I2cMouseDxe
E0ECBEC9-B193-4351-A488-36A655F22F9F,SaveMemoryConfig
